TransactionID,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DeviceNoveltyFlag,LocationNoveltyFlag,Amount_vs_TypeAvg,DeviceTxnCount,IPTxnCount,MerchantTxnCount,Amount_vs_AccountAvg,TimeSinceLastTxn,Location_enc,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,split
TX000036,124.76,49,45,1,5764.72,0,1,-0.5622102058311621,3,1,22,-0.4626748108122612,840.1166666666667,39,True,True,False,True,False,False,val
TX002273,1454.52,27,20,1,1189.03,1,1,4.103991718084773,2,3,23,10.090788861650145,670.2,24,True,False,False,False,False,True,val
TX002445,177.05,24,235,1,4287.82,1,1,-0.3787216826378308,3,2,15,0.050554797065479225,1823.8666666666666,30,True,True,False,False,False,True,val
TX001621,206.84,20,154,1,454.66,1,1,-0.27418691297002934,3,1,11,-0.27418691297002934,839.8416666666667,30,True,True,False,False,False,True,val
TX000365,110.17,30,137,1,464.2,1,1,-0.6134073286728279,2,1,19,-0.647786608896865,240.13333333333333,33,True,False,False,True,False,False,val
TX000444,136.32,19,113,1,264.83,1,1,-0.521645521797601,4,3,15,-0.8774045587684657,3410.4666666666667,24,True,False,True,False,False,True,val
TX000598,158.02,49,120,1,9374.24,1,1,-0.44549901284186777,5,4,26,-0.5895300092053216,1056.4833333333333,27,True,False,False,True,False,False,val
TX000159,35.76,23,122,1,611.86,1,1,-0.8745161642210356,2,2,16,-0.8085448077495192,1703.6333333333334,5,True,True,False,False,False,True,val
TX001962,418.03,58,161,1,10721.29,1,1,0.4668905628991546,3,4,14,0.5877923461450663,505.1666666666667,2,True,False,True,False,False,False,val
TX000699,470.3,40,88,1,8524.09,1,1,0.6503089049782411,1,2,18,0.10010409211563824,3673.6666666666665,2,True,False,False,False,False,False,val
TX000890,425.18,26,172,1,9880.71,1,1,0.37717407635419375,1,3,14,0.45769336101997615,1389.8833333333334,7,False,False,True,True,False,False,val
TX000725,39.11,26,143,1,518.54,1,1,-0.8627608275850122,3,3,18,-0.8498577147551637,385.4,8,True,False,True,False,False,True,val
TX000117,300.08,68,47,1,13546.75,0,1,-0.028029546927019033,1,1,19,-0.13488372054136918,2326.7,2,False,False,True,False,False,False,val
TX002469,768.94,64,53,1,6860.18,1,1,1.6982533028833178,1,5,14,0.7400113126758183,1631.8333333333333,16,True,True,False,False,True,False,val
TX000312,1221.65,27,153,1,243.92,1,1,3.2868379143741002,2,2,18,3.4089358737970805,1487.0666666666666,10,True,False,True,False,False,True,val
TX001878,203.76,55,37,1,6747.16,1,1,-0.2849948045637464,1,1,10,-0.5627449032769564,119.63333333333334,7,True,True,False,False,True,False,val
TX002016,199.54,56,268,1,9603.73,1,1,-0.2998030196694235,2,1,22,1.896081249694031,1296.4833333333333,32,True,False,True,True,False,False,val
TX000691,568.76,51,155,1,7484.32,1,1,0.9958105304059595,4,2,15,0.9958105304059595,839.8416666666667,3,True,False,False,False,True,False,val
TX001730,73.01,25,62,1,1997.33,1,1,-0.7635178501921266,5,4,22,-0.8716330246999912,217.63333333333333,25,False,False,True,False,False,True,val
TX002314,881.32,31,59,1,2287.93,1,0,2.0926009838254975,0,1,17,2.111676015564467,4944.683333333333,12,True,False,True,True,False,False,val
TX002228,1152.58,65,180,1,7567.17,1,1,3.0444674363292843,2,3,15,3.4618302746135403,889.15,2,True,True,False,False,True,False,val
TX001643,383.95,31,143,1,9933.56,1,1,0.24362854967246386,4,3,22,-0.057475308551394724,167.98333333333332,36,False,False,True,True,False,False,val
TX001534,344.27,22,123,1,1918.36,1,1,0.20806261356390668,5,2,10,0.12059761695007616,1271.7833333333333,35,True,True,False,False,False,True,val
TX001098,451.35,47,223,1,7707.96,1,1,0.4619396944298879,2,1,22,1.2936005083664182,482.46666666666664,3,False,True,False,True,False,False,val
TX000630,374.61,75,37,1,1389.71,1,1,0.2133759370310049,3,3,8,-0.259707921941964,1154.2666666666667,23,False,False,True,False,True,False,val
TX002240,178.26,59,59,1,1137.13,1,1,-0.37447572522601347,1,0,15,0.41662825296320355,1774.1,28,True,False,False,False,True,False,val
TX000340,23.71,58,164,1,10788.89,1,1,-0.9168002855535972,1,0,24,-0.8038225980156992,983.7166666666667,1,True,True,False,False,False,False,val
TX001847,103.15,51,179,1,11388.15,1,0,-0.6380408997727932,2,3,11,-0.5514892359526521,455.6,36,True,True,False,False,False,False,val
TX001762,254.34,49,79,1,5461.08,1,1,-0.10750676663835529,1,2,22,-0.3537781382342138,2712.7166666666667,12,True,False,True,True,False,False,val
TX001200,161.31,28,13,1,1268.67,1,1,-0.4339542195485792,1,1,14,-0.8933833000261844,815.15,26,True,False,False,False,False,True,val
TX000153,267.9,20,160,1,596.16,1,1,-0.05992397118030275,2,3,14,-0.6799856648390543,672.4666666666667,35,True,False,True,False,False,True,val
TX000087,24.56,64,69,1,9869.93,1,1,-0.9138175881981881,3,2,16,-0.9620636376860309,264.5833333333333,23,True,True,False,False,False,False,val
TX000251,760.53,57,118,1,6179.91,1,1,1.6687421443433306,2,3,24,1.5464837202165407,792.35,31,True,False,True,True,False,False,val
TX001365,16.55,26,159,1,6089.79,1,1,-0.9419251244532768,1,1,22,-0.7075713277220369,3192.116666666667,40,True,True,False,True,False,False,val
TX001846,637.48,65,207,1,4148.85,1,1,1.2369528389514888,3,5,14,13.74055772142999,167.36666666666667,7,True,False,True,False,True,False,val
TX001619,108.75,50,23,4,14829.85,1,1,-0.6183901877842168,1,4,15,-0.4330179065560444,695.7,15,True,False,False,False,False,False,val
TX000092,223.85,53,55,4,2929.91,1,1,-0.21449787530472883,2,1,22,-0.5532025297834324,1967.6833333333334,18,True,False,False,True,False,False,val
TX001008,297.15,76,178,1,5449.37,1,1,0.042715908402886,2,2,13,0.024273718669344708,2089.8166666666666,31,True,False,True,False,True,False,val
TX000030,56.17,27,283,1,1351.69,1,1,-0.8028963371340994,0,1,13,-0.8028963371340994,839.8416666666667,11,True,True,False,False,False,True,val
TX001690,27.51,40,103,1,13645.63,1,1,-0.910894068092168,3,5,16,-0.5102367721161337,1.35,8,False,False,True,False,False,False,val
TX000526,660.02,20,84,1,414.43,1,1,1.3160469547055083,1,5,14,14.774856243430776,526.6833333333333,26,True,True,False,False,False,True,val
TX002241,207.65,34,98,1,5143.8,1,1,-0.2713445778431103,2,5,19,0.013586072175792023,672.85,37,True,False,True,True,False,False,val
TX001401,185.81,32,116,1,9588.71,1,1,-0.34798235459855786,1,2,16,-0.09608999649211311,215.63333333333333,2,True,False,True,False,False,False,val
TX000976,314.54,58,228,1,9923.45,1,1,0.01880693902538984,3,1,15,0.23399831211283742,5303.1,41,False,True,False,True,False,False,val
TX001056,13.48,18,20,3,521.88,1,0,-0.9526979254898713,0,3,17,-0.9726379954843805,625.2333333333333,19,True,False,True,False,False,True,val
TX002323,802.89,19,175,1,1973.63,1,1,1.8173857443140615,2,6,14,3.000926852234812,170.06666666666666,6,True,False,False,False,False,True,val
TX002184,255.32,80,27,1,6290.62,1,1,-0.10406789204035448,3,4,16,0.31207523253940805,1174.75,3,True,False,False,False,True,False,val
TX001251,80.96,19,97,1,959.94,1,1,-0.73776750003157,3,5,14,-0.792628260565487,2640.5833333333335,17,False,False,True,False,False,True,val
TX001232,38.37,63,135,1,8647.04,1,1,-0.8653575288120741,2,2,15,-0.7854506777820919,743.9,35,True,False,False,False,False,False,val
TX000765,542.72,43,92,1,6011.8,1,1,0.7578905741997073,5,1,18,1.5172541673596744,2090.1,16,False,True,False,False,False,False,val
TX000359,166.13,68,227,1,11822.53,1,1,-0.41704057101555464,1,2,20,-0.45174632709395646,888.6666666666666,29,True,False,False,False,False,False,val
TX001092,233.71,63,11,1,6095.5,1,1,-0.1798985859819855,0,6,18,-0.24810022247784866,1030.9166666666667,21,True,True,False,False,False,False,val
TX001732,1.93,47,175,5,5684.09,1,1,-0.9932275189663099,0,3,14,-0.9927797796794681,1993.6166666666666,6,True,True,False,False,False,False,val
TX000916,170.26,27,265,1,1969.48,1,1,-0.40254817092397965,2,4,14,-0.7388930624949882,2520.55,6,True,False,False,False,False,True,val
TX000248,492.06,23,74,1,857.9,1,1,0.726665957276709,3,2,10,-0.022821226508723928,2016.2166666666667,14,True,False,True,False,False,True,val
TX002022,889.01,36,169,1,4826.88,1,1,2.119585622252667,1,1,14,3.776131410494845,529.8166666666667,41,True,False,True,True,False,False,val
TX001198,235.21,67,74,1,5946.61,1,1,-0.17463500241361685,1,6,20,-0.17463500241361685,839.8416666666667,4,True,True,False,False,False,False,val
TX001780,268.7,53,63,1,2104.74,1,1,-0.0571167266105061,1,4,20,0.08185368570337118,1031.5,25,True,False,False,False,True,False,val
TX001835,1.14,43,137,1,13913.92,1,1,-0.9959996729789842,2,2,15,-0.9955021118532976,479.98333333333335,16,True,True,False,False,False,False,val
TX001468,29.94,58,243,1,10915.54,1,1,-0.894938868466306,1,3,12,-0.8801377139953919,2039.4,37,True,False,False,False,False,False,val
TX001154,63.74,63,31,1,4336.4,1,1,-0.7763327853923989,2,0,15,-0.3124056061229169,2712.6833333333334,6,True,False,True,False,True,False,val
TX000509,127.0,19,68,5,431.16,1,1,-0.5886422017432643,2,1,17,0.5292606502858556,71.31666666666666,26,False,True,False,False,False,True,val
TX001868,7.61,50,163,1,6275.0,1,1,-0.973296082520754,5,5,13,-0.9190726759284025,145.06666666666666,1,True,False,False,False,False,False,val
TX002157,275.59,53,238,1,6313.22,1,1,-0.10735358157255782,1,1,12,-0.13934605371679212,5064.65,30,False,True,False,False,True,False,val
TX002444,538.13,62,165,1,5008.59,1,1,0.8883281539398715,1,3,12,0.8418836823429272,865.7166666666667,5,True,False,False,False,True,False,val
TX001635,1762.28,24,150,1,1380.34,1,1,5.18393870408553,4,2,19,4.817833664065782,1607.6666666666667,22,True,False,False,False,False,True,val
TX002205,474.77,46,284,1,8494.53,1,0,0.6659943840119795,2,0,18,-0.20177745164332356,2.35,4,True,False,True,True,False,False,val
TX000616,139.03,50,81,1,2276.57,1,0,-0.5496765775380446,2,1,14,-0.6372089365542922,3193.3166666666666,20,False,False,True,True,False,False,val
TX001798,297.6,39,162,1,1461.17,1,1,0.044294983473396755,4,3,12,-0.0762784198765316,814.8,25,True,False,True,False,False,False,val
TX001107,767.14,62,38,1,4732.57,1,0,1.484795427411296,4,3,19,2.286550299091971,189.55,23,False,True,False,False,True,False,val
TX001400,305.27,68,147,1,12958.65,1,1,0.07120944078632166,2,3,14,0.4662969898401718,1006.6,19,True,False,True,False,False,False,val
TX000259,434.58,59,215,1,12648.32,1,0,0.5249654349368221,2,2,18,0.16781321454221532,286.68333333333334,22,True,False,False,False,False,False,val
TX000528,143.54,71,80,1,6067.62,1,1,-0.4963101395551866,1,2,17,-0.4963101395551866,839.8416666666667,30,True,False,False,False,True,False,val
TX000419,266.57,72,100,1,7676.92,1,1,-0.06459101527758958,1,2,10,0.7086360094737458,1872.4,12,True,False,False,False,True,False,val
TX000879,1108.46,30,262,1,9257.04,1,0,2.8896478983050016,4,3,15,3.0092490577499733,360.0833333333333,20,True,True,False,True,False,False,val
TX001537,28.44,18,243,1,1071.04,1,1,-0.9002024520346746,0,3,16,-0.908966507713467,1079.9,14,True,False,False,False,False,True,val
TX001823,141.49,24,75,1,1665.58,1,1,-0.5035037037652903,2,2,20,-0.446478728233228,479.23333333333335,3,True,False,True,False,False,True,val
TX001328,215.72,30,137,1,8697.11,1,1,-0.30127477202696384,3,1,16,-0.08823736560854323,505.1166666666667,8,False,True,False,True,False,False,val
TX002401,131.69,53,59,1,2958.43,1,1,-0.5734511146674139,5,1,10,-0.7078862273361477,1318.1833333333334,10,False,True,False,True,False,False,val
TX002132,218.57,62,102,1,13869.86,1,1,-0.292043514422236,4,3,22,-0.7602426414661182,4775.633333333333,22,False,True,False,False,False,False,val
TX002284,502.9,26,141,1,341.24,1,1,0.6289120907540006,4,3,22,2.0213882203224958,504.1666666666667,14,False,False,True,False,False,True,val
TX000356,516.72,42,128,1,2015.69,1,0,0.8131992711406898,2,3,16,2.5938863689110856,1584.8333333333333,23,True,False,False,True,False,False,val
TX002501,325.6,69,88,1,13777.1,1,1,0.1425485434162783,3,2,26,1.20895521567873,2616.0833333333335,9,True,False,False,False,False,False,val
TX001646,981.76,45,234,1,602.36,1,1,2.445050539563462,2,2,19,3.313342984432393,1176.1166666666666,25,True,False,True,False,False,False,val
TX001894,4.58,21,135,1,811.24,0,1,-0.9851652038382768,3,2,12,-0.9924258068375669,575.8333333333334,1,False,False,True,False,False,True,val
TX001158,8.95,76,102,1,3299.84,1,1,-0.9685939478663447,2,3,16,-0.9877820690104404,3239.116666666667,28,True,False,True,False,True,False,val
TX001784,292.03,46,154,1,951.33,1,0,-0.054103800863180236,1,2,18,0.2034037985601689,502.31666666666666,22,False,False,False,True,False,False,val
TX000161,139.53,53,177,1,10098.86,1,0,-0.5480570586600222,0,2,22,-0.4528449846953257,841.0,21,False,False,True,False,False,False,val
TX001218,23.38,32,89,1,9968.49,1,1,-0.9179582739386383,1,2,19,-0.940351053831128,2354.4166666666665,22,True,True,False,True,False,False,val
TX000297,475.36,34,105,1,2000.6,1,1,0.6680647268822046,3,1,16,1.289016221461857,165.28333333333333,31,True,False,False,True,False,False,val
TX000714,98.81,27,91,1,797.1,1,1,-0.6532702015639398,5,4,16,-0.7782918515282585,1176.4666666666667,37,True,True,False,False,False,True,val
TX001912,38.95,27,50,1,731.52,1,1,-0.8633222764989716,4,3,18,-0.8480296494419445,4704.383333333333,20,True,False,True,True,False,False,val
TX001902,179.0,78,121,1,7310.88,1,0,-0.37187902399895156,1,0,14,-0.3374214949199051,1054.9,15,True,False,False,False,True,False,val
TX001187,876.57,62,118,1,3743.63,1,1,1.8392433290552856,2,3,15,2.5435940350143253,120.25,32,False,False,False,False,True,False,val
TX000132,302.45,78,40,1,5133.61,1,1,-0.020353027445192688,2,3,14,-0.18959400605133325,336.95,35,False,True,False,False,True,False,val
TX000147,973.39,77,296,1,2042.22,1,1,2.415679743251965,3,2,26,1.488724684268959,1031.7,34,True,True,False,False,True,False,val
TX000140,234.57,23,120,1,263.98,1,1,-0.1768807980694542,2,2,12,-0.5629300094320624,46.766666666666666,6,True,False,True,False,False,True,val
TX000903,328.34,42,31,1,2840.45,1,1,0.06350566005880884,2,6,18,-0.31059244387442175,984.1333333333333,36,False,False,True,True,False,False,val
TX001136,297.03,61,151,1,1088.62,1,0,0.04229482171741649,1,1,14,1.1137916231583285,2592.65,2,True,False,True,False,True,False,val
TX001981,135.43,57,92,1,5315.83,0,1,-0.5247685813814997,5,4,10,-0.2118005830929649,671.1,38,True,False,False,False,True,False,val
TX002302,294.61,60,74,1,7375.59,1,1,0.033802906893781876,3,3,15,0.40043732281010924,1922.2666666666667,29,True,True,False,False,True,False,val
TX002293,1030.85,25,39,1,1941.8,1,1,2.617310084477607,2,5,15,3.143953999260516,2473.1666666666665,36,True,False,False,False,False,True,val
TX000308,131.93,31,13,1,4547.06,1,1,-0.5726737456059631,2,3,10,-0.4662378101459003,2687.55,13,False,True,False,True,False,False,val
TX001952,557.26,69,53,1,5237.12,1,1,0.9554563897151331,3,6,14,1.9399103036670517,551.5833333333334,38,True,False,False,False,False,False,val
TX001361,7.86,76,91,1,3621.98,1,1,-0.9745411599984496,1,3,14,-0.9745411599984496,839.8416666666667,34,False,True,False,False,True,False,val
TX000221,131.56,44,42,1,5873.54,1,1,-0.5383486269878909,6,3,18,15.737911483726274,71.91666666666667,5,True,True,False,False,False,False,val
TX002354,34.93,31,72,1,2810.37,1,1,-0.8774286804621996,2,3,15,-0.9157714497877493,2109.8,8,True,True,False,True,False,False,val
TX001479,373.52,35,235,1,6430.41,1,1,0.3107024931470954,3,2,26,0.9233614494038251,1175.4333333333334,7,True,False,False,True,False,False,val
TX002101,139.52,23,31,1,1570.22,1,1,-0.5104165435184145,4,1,16,-0.3171696195434275,3119.7833333333333,32,True,True,False,False,False,True,val
TX001831,198.92,36,100,1,2854.66,1,1,-0.3019786342110159,3,3,15,-0.5707596353857316,2518.9666666666667,25,True,False,True,True,False,False,val
TX000145,113.02,69,166,1,6077.96,1,1,-0.6339239495727717,2,1,15,-0.610477337203249,1679.95,17,False,True,False,False,True,False,val
TX000605,175.07,26,169,1,1040.25,1,1,-0.38566961294807744,2,1,18,-0.4920599598876404,673.7333333333333,7,True,True,False,False,False,True,val
TX001275,1159.39,41,150,1,6499.53,1,1,3.0683641057296787,1,7,18,2.835642261124196,910.7166666666667,28,True,False,True,False,False,False,val
TX000046,435.27,74,90,1,4673.28,1,1,0.5273866833782717,0,3,14,1.66685046308948,1297.7833333333333,6,True,True,False,False,True,False,val
TX000407,364.42,51,146,1,8119.73,1,1,0.27877008616565907,6,2,14,0.43528948233442505,143.3,7,True,False,False,True,False,False,val
TX001371,512.95,57,143,1,9584.52,1,1,0.7999701311055233,3,1,19,0.943599795604309,1511.0,8,True,True,False,True,False,False,val
TX002499,43.1,25,102,1,6944.9,1,1,-0.8487596952931517,2,0,15,-0.9133950333491505,1824.2,10,True,True,False,False,False,True,val
TX001597,11.86,31,129,1,6782.61,1,1,-0.9583825957437094,1,2,19,-0.9770143140917857,2328.3,34,True,True,False,True,False,False,val
TX000005,13.45,26,198,1,7429.4,1,1,-0.9564349389421588,1,2,18,-0.9655079537742298,985.1333333333333,1,False,False,True,False,False,True,val
TX000609,121.82,60,119,1,13293.83,1,1,-0.5725268296251647,0,2,16,-0.6668854233883363,5377.816666666667,9,True,False,True,False,False,False,val
TX000464,302.16,80,138,5,3876.61,1,1,0.06029627752123747,2,3,18,1.5742034284017432,1679.0833333333333,18,True,False,True,False,True,False,val
TX000333,288.17,37,50,1,3653.11,1,1,0.011204588106919128,0,6,10,1.4268990952762415,431.2,41,True,False,True,True,False,False,val
TX002195,1047.69,20,139,1,1889.78,1,1,2.676402582671826,4,4,14,5.5034528437533,911.7333333333333,2,True,False,True,False,False,True,val
TX000692,25.94,58,211,5,4815.11,1,1,-0.9159793573691585,5,2,15,-0.9233487751071203,2.35,38,False,False,True,False,True,False,val
TX000440,232.79,55,145,1,2661.3,1,1,-0.24598439753127802,2,1,15,2.7033088974974726,3241.2,16,False,True,False,False,True,False,val
TX002343,1021.16,20,104,1,9427.06,1,1,2.5833073346259456,2,4,15,5.907897812224605,623.9333333333333,0,True,False,False,False,False,True,val
TX001120,61.77,56,49,1,12352.2,1,1,-0.7832456251455231,2,4,11,-0.9000732005450545,2231.3,5,True,True,False,False,False,False,val
TX000625,580.71,53,95,1,5670.0,1,1,1.0377437461672965,6,2,15,0.8481147585729163,2568.35,30,True,False,False,True,False,False,val
TX001573,299.92,27,122,1,1368.0,1,1,0.052435992725806915,1,3,20,-0.18392668568463214,458.06666666666666,10,True,False,False,False,False,True,val
TX000653,116.58,43,247,1,2620.74,1,1,-0.5909142815573326,2,2,18,-0.34209932086851397,240.36666666666667,33,True,True,False,True,False,False,val
TX000060,112.07,23,51,1,930.3,1,1,-0.6067401228195609,0,1,17,0.6007713098018665,1751.55,18,True,True,False,False,False,True,val
TX000941,25.38,57,66,1,8616.05,1,1,-0.9109401625141467,0,2,15,-0.8001181271894615,2015.2,21,True,True,False,True,False,False,val
TX002461,86.35,52,24,1,1550.48,1,1,-0.7203090865264882,6,6,26,-0.7006984256747771,168.06666666666666,16,False,True,False,False,True,False,val
TX000869,83.39,32,158,1,13182.11,1,0,-0.7073798406467696,3,3,16,-0.6091032643833344,503.31666666666666,29,True,True,False,False,False,False,val
TX002057,308.62,59,101,1,9148.08,1,1,-0.0003681644903958134,2,2,16,1.0802102919910332,434.98333333333335,34,False,True,False,True,False,False,val
TX000061,568.52,46,152,1,5499.91,1,0,0.9949683570350205,1,0,17,3.8857874229921494,1609.8666666666666,16,True,False,False,True,False,False,val
TX002446,403.01,63,286,3,10513.52,1,0,0.4141845461012232,2,2,15,-0.14795238768694388,168.41666666666666,42,True,False,True,False,False,False,val
TX002440,538.17,27,252,1,5908.04,1,0,0.7431529524097029,5,2,16,0.16657032579971456,527.9166666666666,42,False,True,False,True,False,False,val
TX000048,510.24,19,105,1,781.7,1,1,0.7904605901253371,1,5,16,0.08032049539423927,311.03333333333336,28,True,False,True,False,False,True,val
TX001388,51.25,28,66,1,1744.4,1,1,-0.8339993117636629,3,4,16,-0.8058987802645504,2040.1333333333334,2,False,True,False,False,False,True,val
TX000254,218.96,18,13,1,754.21,1,1,-0.23165715773761061,0,1,15,0.5816618869158324,1222.7666666666667,39,True,False,False,False,False,True,val
TX000346,26.55,77,228,1,3085.38,1,1,-0.9068345673308191,4,2,12,-0.8325634141134632,505.23333333333335,15,True,False,False,False,True,False,val
TX000477,53.81,55,37,2,2564.62,1,1,-0.825707375108188,7,1,8,-0.5928543280102424,623.5,33,False,False,False,True,False,False,val
TX002317,524.55,39,175,1,8292.75,1,1,0.8406751773675739,0,2,19,0.06660295434763884,1197.6666666666667,12,True,False,False,False,False,False,val
TX000280,671.73,58,54,1,5211.88,1,1,1.3571379970959065,2,4,15,3.7165425943228305,1439.95,42,True,True,False,True,False,False,val
TX001375,211.69,30,111,1,6412.85,1,1,-0.2571679927656374,5,6,19,0.5070121698084135,1750.9333333333334,1,True,True,False,False,False,False,val
TX000863,209.03,55,126,1,8359.5,1,1,-0.2665020809602111,3,3,10,-0.4127216014027432,1513.7166666666667,11,True,True,False,True,False,False,val
TX001892,406.33,59,103,1,4298.34,1,1,0.3161182146527479,3,3,19,0.09020417995169389,1512.2666666666667,24,False,True,False,True,False,False,val
TX000285,11.92,53,52,1,14611.9,1,1,-0.9581720524009747,2,3,12,-0.9687233486776344,169.11666666666667,36,True,True,False,False,False,False,val
TX000099,147.62,71,133,1,2115.8,1,1,-0.4819931922492238,1,6,22,-0.5108866446521922,2927.016666666667,5,True,True,False,False,True,False,val
TX002287,110.4,56,62,1,8639.36,1,1,-0.6424102284936091,2,2,16,-0.609255406417713,479.43333333333334,36,False,False,False,False,False,False,val
TX000830,124.84,52,79,1,6711.78,1,1,-0.5619294813741824,2,2,14,-0.5074762279264756,2400.616666666667,21,True,False,True,False,True,False,val
TX001127,372.5,22,211,1,3901.82,1,1,0.30712325632060483,1,6,18,0.13319015042318916,1751.6833333333334,26,True,False,False,False,False,True,val
TX000733,121.71,52,140,1,5878.89,1,1,-0.5729128257535118,5,6,17,-0.6328894366118527,791.5,6,True,False,False,False,True,False,val
TX000756,1607.55,31,156,1,6227.99,1,1,4.640982513729742,2,2,10,2.97563990855536,1246.05,31,True,False,False,True,False,False,val
TX001162,484.3,61,230,3,7910.3,1,0,0.5686659884915662,1,4,26,-0.09987919070308574,961.3166666666667,4,False,False,True,False,True,False,val
TX002449,242.85,42,93,1,4672.8,1,1,-0.14782581677205922,1,3,16,-0.5440849304082586,142.55,35,True,False,True,True,False,False,val
TX001884,184.51,54,118,1,9381.64,1,1,-0.40236514039312415,2,2,15,1.730649670998229,672.2166666666667,32,False,False,True,False,False,False,val
TX000990,83.79,57,47,1,5061.3,1,1,-0.7059762183618712,0,0,10,-0.47042092990506296,4775.35,26,True,False,False,True,False,False,val
TX000476,1431.3,18,168,1,1058.13,1,1,4.022511444446425,2,3,11,11.33879300570006,3841.383333333333,28,True,False,False,False,False,True,val
TX001764,14.0,49,173,1,7975.18,1,1,-0.9508732165195035,0,0,12,-0.9747489912076913,45.63333333333333,35,True,False,False,True,False,False,val
TX002463,577.13,40,66,1,6640.51,1,1,0.869345863385211,2,4,20,0.37633100727042035,504.43333333333334,38,False,True,False,True,False,False,val
TX002372,21.23,23,103,4,319.18,1,1,-0.9255027437199665,0,2,17,-0.9099668327242059,840.55,41,True,False,False,False,False,True,val
TX001226,81.08,58,56,1,7788.91,1,1,-0.7154857593420574,2,1,16,-0.5946810608144318,192.35,29,True,False,False,True,False,False,val
TX002235,221.33,27,276,1,1185.43,1,1,-0.22334069569958812,4,5,17,0.20915149887299014,697.35,21,True,False,False,False,False,True,val
TX001289,19.11,49,160,1,8478.46,1,1,-0.9381019852429449,1,1,20,-0.865551927495472,1415.8,7,False,False,True,True,False,False,val
TX002253,236.57,79,112,1,3488.77,1,1,-0.16986268664496265,1,7,13,-0.4736045737823514,1512.9,34,True,False,False,False,True,False,val
TX000039,795.31,66,90,2,7914.88,1,1,1.7907871020152384,1,7,15,0.9548182827044672,983.2666666666667,23,True,False,False,False,False,False,val
TX000610,56.12,30,102,1,8839.67,1,0,-0.8030717899197117,4,3,10,-0.8718370309860303,1033.5166666666667,12,True,False,False,False,False,False,val
TX001199,201.73,57,78,1,6650.71,1,1,-0.2921181876596053,0,4,17,-0.4062107523365069,2666.25,3,True,False,True,True,False,False,val
TX000446,50.17,77,35,1,7752.14,0,1,-0.8374974725401912,5,1,19,-0.8460726565089369,310.2,34,False,False,False,False,True,False,val
TX001325,686.17,61,96,1,2246.15,1,1,1.407808761580735,3,0,14,2.115343569429327,4872.283333333334,10,True,False,False,False,True,False,val
TX000636,283.45,27,127,1,2049.51,1,1,-0.005358154854881,0,1,19,-0.24526041046634242,335.95,7,True,True,False,True,False,False,val
TX001188,615.58,42,133,1,14343.0,1,1,1.1601045188533066,5,2,14,0.6311075764941507,1150.0166666666667,17,True,False,False,False,False,False,val
TX002460,235.34,26,68,1,566.83,1,1,-0.17417882517102493,2,1,20,-0.4847998354803781,503.55,42,True,True,False,False,False,True,val
TX000969,278.28,28,26,1,1346.88,1,1,-0.023499972887191682,5,1,15,3.7597707387364965,1679.2666666666667,17,True,True,False,False,False,True,val
TX000304,167.44,37,82,1,12526.71,1,1,-0.4124437080325127,3,2,17,6.872120034220966,1511.1666666666667,23,True,True,False,False,False,False,val
TX002073,81.11,48,110,1,2051.37,1,1,-0.7153804876706898,3,2,16,-0.28059957177803124,1177.6,5,True,False,True,True,False,False,val
TX001601,369.89,69,69,1,6941.47,1,1,0.2979646209116433,3,5,14,2.528222224602626,46.61666666666667,35,True,False,False,False,True,False,val
TX001243,430.98,24,93,1,569.25,1,1,0.5123328343727375,0,2,17,-0.25125737224093364,5017.066666666667,3,True,True,False,False,False,True,val
TX001520,94.09,27,203,1,646.85,1,1,-0.6698329445257398,1,1,16,-0.7552543940400207,958.8333333333334,24,True,True,False,False,False,True,val
TX000495,659.95,60,114,1,3927.69,1,1,1.3158013208056514,2,1,16,0.25512309648040027,2904.4333333333334,11,True,False,True,True,False,False,val
TX002350,134.55,59,165,1,14852.42,1,0,-0.527856550408276,1,3,26,-0.2122519064094072,2279.95,38,True,False,True,False,False,False,val
TX002017,212.97,59,178,1,4180.4,1,1,-0.2526764014539628,0,1,15,3.4563715535389927,1439.9333333333334,1,True,False,True,True,False,False,test
TX001029,516.47,25,94,1,1305.06,1,1,0.6728658331035295,2,2,26,1.012560558227127,2423.133333333333,5,False,False,False,False,False,True,test
TX002391,136.31,74,65,1,4384.95,1,1,-0.5216806123547235,1,1,16,-0.5004910421107156,504.6166666666667,26,True,False,True,False,True,False,test
TX001820,365.43,25,176,1,1073.51,1,1,0.28231423243502723,1,4,18,0.46098950340433986,576.2166666666667,32,True,False,False,False,False,True,test
TX002328,273.24,51,173,1,2202.21,1,1,-0.04118561367691023,5,5,23,0.024917210465003215,456.0833333333333,14,True,True,False,False,True,False,test
TX000245,40.66,59,156,1,1153.84,1,1,-0.8573217912310314,5,1,18,-0.8479587893991501,479.2,21,True,True,False,False,True,False,test
TX001971,116.89,71,226,1,4880.31,1,1,-0.5898264742865363,1,3,17,-0.7247369374861468,3358.733333333333,8,True,False,True,False,True,False,test
TX002083,359.51,79,157,1,7153.72,1,1,0.2615406226185322,2,3,11,-0.05561809965951173,241.61666666666667,5,True,False,True,False,True,False,test
