TransactionID,AccountID,reconstruction_mse,reconstruction_mae,split
TX001953,AC00350,0.31133422,0.43036842,train
TX000480,AC00350,0.31587008,0.45469695,train
TX001351,AC00351,0.16335735,0.30764937,train
TX000442,AC00351,0.29688573,0.3593907,train
TX001149,AC00352,0.31222725,0.4512871,train
TX000921,AC00352,0.16043612,0.2917303,train
TX002008,AC00352,0.40905976,0.45929477,val
TX001468,AC00352,0.2016077,0.34209886,val
TX002188,AC00353,0.14755408,0.26964477,train
TX002113,AC00353,0.26939666,0.33710837,train
TX001154,AC00353,0.23709026,0.36696574,train
TX000509,AC00353,0.5739875,0.49487954,train
TX001868,AC00353,0.391622,0.49441832,train
TX001806,AC00354,0.23480104,0.37450984,val
TX000928,AC00354,0.21790928,0.32543668,val
TX001689,AC00354,0.4607363,0.41939315,train
TX000777,AC00354,0.16482455,0.31373915,train
TX000623,AC00354,0.3553397,0.47593382,train
TX001816,AC00355,0.24206176,0.37619382,train
TX000957,AC00355,0.31402564,0.4169835,train
TX002157,AC00355,0.38017794,0.33590394,train
TX001699,AC00356,0.15772487,0.3078091,train
TX000551,AC00356,0.22467496,0.35140598,train
TX001750,AC00356,0.26331046,0.34969708,train
TX001238,AC00356,0.19048372,0.3713777,val
TX001845,AC00356,0.22709878,0.3699451,train
TX001069,AC00356,0.30790687,0.43995342,train
TX000682,AC00356,0.37868232,0.45310825,train
TX002444,AC00356,0.18191485,0.33692622,val
TX000437,AC00357,0.22303842,0.35745767,train
TX002274,AC00357,0.9457154,0.76184744,train
TX000430,AC00357,0.40431938,0.45758173,train
TX000637,AC00357,0.1836503,0.3102656,val
TX001433,AC00357,0.17012206,0.29000106,train
TX000896,AC00357,0.2693968,0.39401606,train
TX001585,AC00358,0.539864,0.43103674,train
TX001775,AC00358,0.5076957,0.42099655,train
TX000629,AC00358,0.38075158,0.39534146,train
TX000200,AC00358,0.23928203,0.37337497,train
TX001635,AC00358,0.57912064,0.5500889,train
TX002205,AC00358,0.6713161,0.651198,val
TX000778,AC00358,0.4779942,0.5026813,train
TX000122,AC00358,0.52007264,0.56428754,train
TX000034,AC00359,0.1997171,0.3434863,train
TX002290,AC00359,0.16265325,0.29097715,train
TX002252,AC00359,0.29865417,0.40919337,train
TX000616,AC00359,0.3076283,0.37530977,train
TX001798,AC00359,0.11936368,0.27306575,train
TX000018,AC00359,0.2662165,0.3911792,train
TX000523,AC00360,0.23233722,0.37331212,val
TX001942,AC00360,0.33271506,0.40114433,train
TX001140,AC00360,0.4501264,0.4789345,train
TX000744,AC00360,0.1376498,0.2977578,train
TX001285,AC00360,0.18774386,0.30810964,train
TX001107,AC00360,0.2312807,0.3724371,train
TX001025,AC00361,0.20959863,0.33316252,train
TX000667,AC00361,0.557377,0.5582141,val
TX002412,AC00362,0.08955471,0.20641221,train
TX000282,AC00362,0.22854757,0.37679806,train
TX000842,AC00362,0.4028375,0.49989757,train
TX001561,AC00362,0.24869855,0.36248365,val
TX001089,AC00362,0.2480145,0.36043614,train
TX000880,AC00362,0.26353005,0.4017633,train
TX001121,AC00362,0.24297942,0.37347293,train
TX001544,AC00362,0.36054096,0.4670906,train
TX001939,AC00362,0.40702298,0.446885,train
TX001400,AC00362,0.2038618,0.31745723,train
TX000586,AC00362,0.3932101,0.4879761,train
TX002365,AC00362,0.3102576,0.39031577,train
TX002069,AC00363,0.1609021,0.26949838,train
TX000177,AC00363,1.3879503,0.7578265,train
TX000848,AC00363,0.70017195,0.61070275,train
TX000196,AC00363,0.35270682,0.44849434,val
TX002345,AC00363,0.3859944,0.4594231,train
TX001886,AC00363,0.33951283,0.45326966,val
TX002348,AC00363,0.3620957,0.4902707,train
TX000259,AC00363,0.27250084,0.41709518,train
TX000902,AC00363,0.1752901,0.32918167,train
TX001177,AC00363,0.34919968,0.4489837,val
TX001368,AC00363,0.32652548,0.39089996,train
TX001940,AC00363,0.24034263,0.33360478,train
TX000528,AC00364,0.18127632,0.28963593,train
TX000816,AC00365,0.17313261,0.32787907,train
TX001125,AC00365,0.40369067,0.40715733,train
TX000353,AC00365,0.3079207,0.3919951,val
TX000419,AC00365,0.22433239,0.32281542,train
TX000035,AC00365,0.27679473,0.41238135,train
TX000618,AC00366,0.24801785,0.31245288,train
TX001309,AC00366,0.14756583,0.2964025,train
TX001911,AC00366,0.22825892,0.35020795,train
TX000819,AC00366,0.12903582,0.27082828,train
TX000265,AC00366,0.1725955,0.29049802,train
TX001708,AC00366,0.19140399,0.3300209,train
TX001184,AC00366,0.26950827,0.3886078,train
TX000879,AC00366,0.42073685,0.5127326,train
TX000701,AC00367,0.3018756,0.43880692,train
TX001441,AC00367,0.25331157,0.37808883,val
TX002276,AC00367,0.2887266,0.39517477,val
TX000031,AC00367,0.3232899,0.4426763,train
TX001537,AC00367,0.16031452,0.30814427,train
TX001823,AC00367,0.18954055,0.3280136,val
TX001328,AC00367,0.25893232,0.39466804,val
TX001418,AC00368,0.33554545,0.46231404,train
TX000998,AC00368,0.19314183,0.36515826,train
TX001669,AC00368,0.17295724,0.3176141,train
TX001490,AC00368,0.15428711,0.29372978,train
TX000906,AC00369,0.22685768,0.3398232,train
TX002265,AC00369,0.52600616,0.55684996,train
TX000531,AC00369,1.0639738,0.6438312,train
TX001124,AC00369,0.81567234,0.56804335,val
TX001429,AC00369,0.29962003,0.41116956,train
TX001774,AC00369,0.25354615,0.37790948,val
TX000208,AC00370,0.15964966,0.3071878,val
TX001965,AC00370,0.1672819,0.28546116,train
TX001502,AC00370,0.17598258,0.34319758,val
TX000626,AC00370,0.6053852,0.5477616,train
TX002401,AC00370,0.15612325,0.3046863,val
TX000850,AC00370,0.0818843,0.22209434,train
TX000687,AC00370,0.1290231,0.28089607,train
TX000315,AC00371,0.22545329,0.3564081,val
TX000471,AC00371,0.27687472,0.38640988,train
TX001301,AC00372,0.23082018,0.3628241,train
TX000672,AC00372,1.6263567,0.73860633,train
TX002132,AC00372,0.9550342,0.63655233,train
TX001917,AC00373,0.08425158,0.21000127,train
TX001280,AC00373,0.21375991,0.33902568,train
TX001997,AC00373,0.3169307,0.42117712,train
TX001231,AC00373,0.295311,0.40555656,train
TX001473,AC00373,0.18788874,0.328157,train
TX000088,AC00373,0.17092882,0.28856117,train
TX002284,AC00373,0.18167038,0.33154717,train
TX002432,AC00373,0.25389412,0.41360694,train
TX000094,AC00373,0.3475773,0.4209174,train
TX002102,AC00374,0.18849467,0.2668647,train
TX001412,AC00374,0.29717594,0.39480335,train
TX001790,AC00374,0.582684,0.6319419,train
TX000056,AC00374,0.1552008,0.2973489,train
TX000356,AC00374,0.12000071,0.23968844,val
TX002428,AC00374,0.12193439,0.26636332,val
TX000347,AC00375,0.21540211,0.30730212,train
TX002501,AC00375,0.51198035,0.5009991,val
TX001492,AC00375,0.78028494,0.6461263,train
TX002353,AC00376,0.3287605,0.4474941,train
TX000875,AC00376,0.14521986,0.28025785,train
TX000349,AC00376,0.19706489,0.31456473,train
TX002506,AC00377,0.22442679,0.36725417,val
TX001961,AC00377,0.40895978,0.45385575,train
TX000948,AC00377,0.28873545,0.3637114,train
TX001929,AC00377,0.16974676,0.31654444,train
TX001905,AC00378,0.15895325,0.30851558,train
TX001646,AC00378,0.2521372,0.41532835,val
TX001894,AC00378,0.32064742,0.44698834,train
TX002322,AC00378,0.38592568,0.47287664,train
TX000581,AC00378,0.29606956,0.3773897,train
TX002308,AC00378,0.22306672,0.38564488,val
TX001576,AC00379,0.20995808,0.32649192,train
TX001158,AC00379,0.3304015,0.42374068,val
TX000204,AC00380,0.15104139,0.24662891,val
TX000214,AC00380,0.18211642,0.3101757,train
TX000804,AC00380,0.51181525,0.557963,train
TX001784,AC00380,0.21270433,0.36365658,train
TX000161,AC00380,0.18237446,0.3052133,train
TX001632,AC00380,0.31306058,0.3756599,train
TX000655,AC00381,0.24578333,0.36308196,train
TX001218,AC00381,0.2043507,0.34256673,train
TX000297,AC00381,0.23259084,0.35849562,train
TX001918,AC00382,0.21367067,0.37502122,train
TX001191,AC00382,0.30575046,0.42456084,train
TX001593,AC00382,1.0818589,0.72671866,val
TX000131,AC00382,0.32060274,0.43165556,train
TX001951,AC00382,0.27930814,0.4114789,train
TX000714,AC00382,0.27357227,0.41679534,train
TX001250,AC00383,0.2548576,0.34951362,train
TX001912,AC00383,0.45257547,0.4439569,train
TX000862,AC00383,0.26328135,0.39011243,train
TX000165,AC00383,0.22771558,0.36080658,train
TX001489,AC00384,0.32947436,0.45422155,val
TX002245,AC00384,0.24194954,0.35988966,train
TX002376,AC00384,0.28221446,0.38238296,val
TX001902,AC00384,0.22552614,0.3428848,train
TX001187,AC00384,0.3176398,0.40013993,train
TX000132,AC00384,0.13924013,0.2638664,train
TX002196,AC00384,0.15637502,0.30416968,train
TX000010,AC00385,0.21276142,0.35909197,train
TX002224,AC00385,0.17038237,0.28223166,val
TX001833,AC00385,0.18428734,0.33565682,train
TX000147,AC00385,0.5603455,0.5142048,train
TX000140,AC00385,0.18134698,0.32079303,val
TX000903,AC00385,0.19815004,0.3513867,val
TX002202,AC00385,0.4849721,0.5422916,train
TX000311,AC00386,0.09912801,0.22150438,val
TX000832,AC00386,0.32431743,0.42639616,val
TX000914,AC00386,0.14305845,0.31262073,val
TX001427,AC00386,0.29937282,0.4250076,val
TX001136,AC00386,0.21656981,0.3465446,train
TX001981,AC00386,0.25576717,0.39318973,train
TX002433,AC00386,0.27883953,0.41442502,train
TX002329,AC00386,0.28569865,0.34021682,val
TX001736,AC00387,0.14920078,0.2549742,train
TX000284,AC00387,0.28171965,0.40333575,train
TX002302,AC00387,0.18066618,0.31682616,train
TX002004,AC00388,0.39885998,0.50456595,train
TX002293,AC00388,0.3351712,0.46196347,val
TX000822,AC00389,0.17301898,0.3299183,train
TX000308,AC00389,0.20832656,0.3281798,val
TX001952,AC00389,0.18147215,0.30351466,train
TX000029,AC00390,0.13591155,0.27068046,train
TX001713,AC00390,0.17047536,0.30961993,train
TX002021,AC00390,0.15080832,0.2987823,train
TX000753,AC00390,0.26574233,0.3617342,train
TX000711,AC00390,0.21104892,0.34239957,train
TX001109,AC00390,0.38699013,0.49961874,train
TX000898,AC00390,0.2482395,0.3895584,train
TX001361,AC00391,0.20631853,0.2925754,val
TX000221,AC00391,0.41492274,0.47636533,val
TX002059,AC00391,0.21312055,0.35343137,train
TX000013,AC00392,0.18689938,0.31866834,train
TX000479,AC00392,0.3714857,0.45433193,train
TX002354,AC00392,0.33677477,0.43184754,train
TX000631,AC00393,0.30306834,0.43465957,train
TX000006,AC00393,0.13995543,0.26424003,train
TX001166,AC00393,0.22931291,0.39672118,train
TX001565,AC00393,0.2107937,0.36784038,val
TX001695,AC00393,0.10564894,0.25610995,train
TX000666,AC00393,0.31967077,0.34038386,train
TX001479,AC00393,0.33929488,0.35843545,train
TX001859,AC00393,0.20553696,0.35422367,train
TX000239,AC00394,0.18367694,0.28120774,train
TX001874,AC00394,0.20498754,0.33095652,train
TX001028,AC00394,0.32702777,0.43853366,train
TX001665,AC00394,0.28932366,0.40485212,train
TX000732,AC00394,0.18456766,0.34323815,val
TX002101,AC00394,0.39777732,0.45320958,val
TX002141,AC00394,0.43844372,0.4453784,train
TX000730,AC00395,0.27759317,0.40910774,train
TX000955,AC00395,0.288984,0.37789747,train
TX000070,AC00395,0.19910273,0.3265137,train
TX002346,AC00396,0.15031953,0.26962632,train
TX001870,AC00396,0.14931047,0.2698086,train
TX000113,AC00396,0.30901304,0.39718482,train
TX001304,AC00396,0.18412615,0.31043482,val
TX002271,AC00396,0.30734393,0.42510754,train
TX000191,AC00396,0.7643592,0.6944036,train
TX001831,AC00396,0.2661228,0.35313025,train
TX001469,AC00396,0.3990553,0.48725757,val
TX000861,AC00397,0.37885097,0.48673865,val
TX001815,AC00397,0.18913592,0.32026565,train
TX001486,AC00397,0.2865874,0.4043978,val
TX000108,AC00397,0.58783853,0.5651991,train
TX000835,AC00397,0.17309575,0.3212082,train
TX000361,AC00397,0.14515659,0.30409035,train
TX000145,AC00397,0.1814949,0.30940923,train
TX001454,AC00398,0.10700119,0.23260407,train
TX001783,AC00398,0.16669655,0.31616563,val
TX001768,AC00398,0.15975419,0.3136993,train
TX000605,AC00398,0.14161424,0.31125137,val
TX001275,AC00398,0.34674647,0.4914124,val
TX001219,AC00398,0.22045803,0.38530067,train
TX000472,AC00398,0.2572305,0.37257352,train
TX002175,AC00399,0.12191986,0.24308115,train
TX000783,AC00399,0.30962893,0.3860429,train
TX000870,AC00399,0.20065308,0.32430753,train
TX001677,AC00399,0.25598264,0.39993837,train
TX002259,AC00399,0.33638385,0.41517827,val
TX000414,AC00400,0.13455817,0.28037694,val
TX000486,AC00400,0.6666152,0.53379816,val
TX000244,AC00400,0.1925836,0.31188914,train
TX001504,AC00400,0.3453965,0.45802516,train
TX002244,AC00400,0.45845255,0.5126332,val
TX000981,AC00401,0.25695974,0.3026721,train
TX001803,AC00401,0.2740627,0.40607983,val
TX000046,AC00401,0.13213238,0.2787178,val
TX000407,AC00401,0.18260865,0.2882311,val
TX000231,AC00401,0.17642973,0.31442976,train
TX001183,AC00401,0.17080198,0.31614357,train
TX000558,AC00402,0.15516916,0.29782104,train
TX000918,AC00402,0.3457261,0.4455957,train
TX002144,AC00402,0.31369528,0.40879205,train
TX001832,AC00402,0.1263948,0.25588647,train
TX001639,AC00403,0.15529318,0.28054512,train
TX000277,AC00403,0.19215769,0.33954555,train
TX000628,AC00403,0.16077514,0.32011968,train
TX001087,AC00403,0.32489693,0.43157417,train
TX001342,AC00403,0.17341962,0.32293317,train
TX000141,AC00403,0.25284156,0.40439227,train
TX000860,AC00403,0.38141125,0.47301513,train
TX001318,AC00403,0.27059263,0.4239505,train
TX000897,AC00404,0.104658365,0.21613938,train
TX002210,AC00404,0.1738099,0.31761876,train
TX001197,AC00404,0.7044951,0.5571952,val
TX000037,AC00404,0.21084435,0.35871813,train
TX001604,AC00405,0.19343996,0.297583,train
TX001414,AC00405,0.24996598,0.3952891,val
TX000040,AC00405,0.32282957,0.40317288,train
TX001756,AC00405,0.43667242,0.36628693,val
TX001371,AC00405,0.16399075,0.3217207,train
TX000139,AC00405,0.25609562,0.4027117,val
TX000081,AC00406,0.3119937,0.40368077,val
TX001974,AC00407,0.16048929,0.2967495,train
TX000450,AC00407,0.74692297,0.5785632,train
TX001049,AC00407,0.4200988,0.44689965,train
TX001535,AC00407,0.42250296,0.4649455,train
TX002441,AC00407,0.37078688,0.46325818,train
TX002499,AC00407,0.28572476,0.40163848,val
TX000540,AC00407,0.21126269,0.35523328,train
TX002297,AC00408,0.18487771,0.33572528,train
TX001740,AC00408,0.13115439,0.26310974,val
TX001994,AC00409,0.2174626,0.34817174,train
TX001283,AC00409,0.29349467,0.3497915,train
TX001608,AC00409,0.21990624,0.33546355,train
TX001948,AC00409,0.19766748,0.32035488,train
TX001353,AC00409,0.36085963,0.4017955,train
TX001171,AC00410,0.18493433,0.30396065,train
TX001399,AC00410,0.246583,0.38627157,train
TX001284,AC00410,0.59106624,0.46468398,train
TX001600,AC00410,0.1985033,0.32895008,train
TX000379,AC00410,0.22890802,0.33148772,train
TX000803,AC00411,0.2120285,0.34725434,train
TX001205,AC00411,0.36949345,0.45345902,val
TX000396,AC00411,0.30200633,0.41251385,train
TX001597,AC00411,0.27641064,0.35523438,train
TX000005,AC00411,0.17175746,0.32065722,val
TX001702,AC00411,0.2552856,0.34960303,train
TX000852,AC00412,0.17819554,0.3012847,train
TX002468,AC00412,0.36035517,0.4624953,train
TX001389,AC00412,0.25155848,0.3810905,train
TX001152,AC00412,0.14854321,0.2910093,train
TX000565,AC00413,0.30101013,0.4380488,val
TX000609,AC00413,0.5271982,0.45425606,train
TX001594,AC00413,0.2141091,0.33631223,train
TX002128,AC00413,0.15206547,0.30181125,train
TX001014,AC00414,0.23389791,0.36551335,train
TX000222,AC00414,0.722555,0.6139279,train
TX002177,AC00414,0.6111382,0.58292586,val
TX002331,AC00415,0.29424158,0.36237073,train
TX001128,AC00415,0.3200547,0.42957738,val
TX000247,AC00415,0.48556882,0.46937913,val
TX000639,AC00416,0.23029597,0.3524882,train
TX001016,AC00416,0.165078,0.29667518,train
TX002268,AC00416,0.60693556,0.560387,train
TX001514,AC00416,0.85206753,0.6213287,train
TX000718,AC00416,0.31097722,0.4421026,val
TX000220,AC00417,0.21675672,0.35722786,train
TX000797,AC00417,0.22280645,0.35286286,train
TX001213,AC00417,0.18397464,0.3263483,train
TX001267,AC00417,0.39140955,0.44356185,train
TX000464,AC00417,0.51376414,0.42513022,train
TX000589,AC00418,0.6143657,0.49359217,train
TX000866,AC00418,0.1859002,0.28976217,val
TX000723,AC00418,0.17948489,0.34767655,train
TX000333,AC00418,0.33225143,0.43027887,train
TX002195,AC00418,0.20079066,0.3381549,train
TX000692,AC00418,0.6543772,0.51119584,train
TX002206,AC00419,0.16792497,0.31479865,train
TX000055,AC00419,0.15322977,0.2763354,train
TX001508,AC00419,0.2712061,0.33910578,train
TX001051,AC00420,0.41237023,0.30314827,val
TX000440,AC00420,0.18800122,0.31745052,train
TX002343,AC00420,0.3700288,0.45144463,train
TX000764,AC00420,0.21992213,0.37087896,train
TX000157,AC00421,0.1607512,0.29347637,val
TX000041,AC00421,0.22285521,0.33557016,train
TX000413,AC00421,0.35886753,0.44201988,val
TX001629,AC00422,0.21615045,0.3455576,train
TX001286,AC00422,0.2032325,0.32416207,train
TX000809,AC00422,0.1419797,0.30145442,val
TX001475,AC00422,0.13266093,0.27041808,train
TX001733,AC00423,0.31389588,0.39818847,train
TX000273,AC00423,0.28778976,0.3769602,train
TX001090,AC00423,0.11104986,0.25588536,train
TX000654,AC00423,0.9833347,0.74291605,train
TX001120,AC00423,0.64755577,0.56600827,train
TX000109,AC00423,0.51347655,0.48854405,train
TX002435,AC00424,0.22107872,0.32226643,train
TX001694,AC00424,0.12733123,0.24954446,train
TX000663,AC00424,0.22196753,0.3589006,train
TX000268,AC00424,0.20235826,0.34429383,train
TX000571,AC00424,0.20522499,0.33015928,val
TX000095,AC00425,0.26212925,0.39465016,train
TX000901,AC00425,0.2557145,0.3270922,train
TX002062,AC00425,0.18962139,0.3155324,train
TX000795,AC00425,0.13480632,0.2915034,train
TX000625,AC00425,0.268421,0.38206354,train
TX001573,AC00425,0.1508431,0.29759955,train
TX000063,AC00425,0.32719657,0.3935744,train
TX001122,AC00426,0.56967634,0.48052838,train
TX000593,AC00426,0.18030004,0.31702137,train
TX001688,AC00426,0.15462318,0.2914779,train
TX000197,AC00426,0.15447108,0.30683926,train
TX000653,AC00426,0.16562565,0.3055316,train
TX001754,AC00426,0.15211086,0.3062383,train
TX002076,AC00427,0.11917821,0.2414113,train
TX001963,AC00427,0.33633563,0.42820266,val
TX000291,AC00427,0.20430973,0.35519582,val
TX000060,AC00427,0.15446787,0.32144982,train
TX002504,AC00427,0.24915186,0.38565192,train
TX002065,AC00427,0.3438557,0.4304565,train
TX002037,AC00427,0.4623394,0.53479064,train
TX002115,AC00427,0.36449134,0.42353132,train
TX000230,AC00427,0.41696367,0.4966932,train
TX001211,AC00428,0.15606561,0.30189386,val
TX002085,AC00428,0.29767802,0.42016858,train
TX001581,AC00428,0.9839711,0.6117311,train
TX002249,AC00429,0.19213246,0.28688028,train
TX000588,AC00429,0.2407396,0.37266263,train
TX000941,AC00429,0.28029564,0.42214298,train
TX000258,AC00430,0.31371254,0.44666576,train
TX000232,AC00430,0.43515834,0.45929867,val
TX002116,AC00430,0.38914868,0.47321773,train
TX002208,AC00430,0.28041488,0.31213886,train
TX002461,AC00430,0.4438003,0.47682288,val
TX000235,AC00430,0.33085886,0.44571102,train
TX000255,AC00430,0.24185506,0.40370506,train
TX000892,AC00431,0.17028564,0.2621678,train
TX001222,AC00431,0.28477675,0.41475803,train
TX001921,AC00431,0.2181224,0.31237835,train
TX000815,AC00431,0.19793771,0.31747538,train
TX001274,AC00431,0.27999052,0.41497102,train
TX000306,AC00431,0.23296176,0.3800069,train
TX002264,AC00431,0.2864252,0.3875963,train
TX002497,AC00432,0.301324,0.42630395,train
TX001532,AC00432,0.29433566,0.39267212,train
TX002439,AC00432,0.2633717,0.38193554,train
TX001744,AC00432,0.18785144,0.3166988,val
TX000946,AC00432,0.16242152,0.29032862,train
TX001794,AC00432,0.1781532,0.31764102,val
TX000695,AC00432,0.2497164,0.4079546,train
TX001217,AC00433,0.35243705,0.4049138,train
TX000556,AC00433,0.36189383,0.4366224,train
TX000501,AC00433,1.2535604,0.7872773,train
TX000457,AC00434,0.20619105,0.31530982,train
TX000146,AC00434,0.21726157,0.33926117,train
TX000572,AC00434,0.36832058,0.43120533,train
TX000328,AC00434,0.2991678,0.45009136,train
TX001650,AC00434,0.25432482,0.38280338,train
TX000065,AC00434,0.40056768,0.4727049,val
TX000417,AC00434,0.23037127,0.37228817,train
TX001509,AC00435,0.14378552,0.2597538,train
TX002034,AC00435,0.47936368,0.42782846,train
TX002464,AC00436,0.150658,0.2916813,train
TX000869,AC00436,0.23931028,0.3613669,train
TX002057,AC00436,0.20443833,0.31537095,train
TX002466,AC00436,0.16539715,0.31556582,val
TX000602,AC00436,0.2684949,0.3934036,train
TX001190,AC00437,0.12874757,0.24256276,train
TX000690,AC00437,0.32383853,0.47069865,val
TX000090,AC00437,0.9180428,0.64176947,train
TX000534,AC00437,0.22454712,0.37073526,val
TX000089,AC00438,0.22402954,0.31496495,train
TX001395,AC00438,0.25176385,0.39668664,train
TX002033,AC00438,0.25247994,0.39318892,train
TX001511,AC00438,0.23406886,0.38901204,train
TX001746,AC00438,0.40670338,0.49003243,train
TX000061,AC00438,0.27922934,0.3918153,train
TX000910,AC00438,0.3762545,0.4085299,val
TX001651,AC00438,0.3504577,0.437818,train
TX001983,AC00439,0.35333073,0.43216246,train
TX000338,AC00439,0.2749848,0.35660413,train
TX001254,AC00439,0.27903947,0.41980532,train
TX000885,AC00439,0.33638623,0.44130483,train
TX002154,AC00439,0.21452892,0.36115193,train
TX002446,AC00439,0.40630046,0.47279286,train
TX002440,AC00439,0.299114,0.43527642,val
TX000048,AC00439,0.17462878,0.33469662,train
TX001871,AC00439,0.30167678,0.41361544,train
TX000185,AC00440,0.18331175,0.28478298,train
TX001095,AC00441,0.09688017,0.21830331,train
TX000027,AC00441,0.49243176,0.4268765,train
TX000321,AC00441,0.20416254,0.30896044,train
TX001442,AC00441,0.16007684,0.3089427,train
TX001388,AC00441,0.26557434,0.37773862,train
TX002026,AC00441,0.30576387,0.3503345,train
TX001691,AC00442,0.20174085,0.27785072,train
TX001225,AC00442,0.27160996,0.3687814,train
TX001074,AC00442,0.23986636,0.3874304,train
TX000254,AC00442,0.2260892,0.35902947,train
TX000346,AC00442,0.26270607,0.39516428,train
TX000477,AC00442,0.4437827,0.5126128,train
TX000154,AC00442,0.2420453,0.34670582,train
TX002091,AC00442,0.20911875,0.345865,train
TX000708,AC00442,0.1629129,0.3085862,val
TX000431,AC00443,0.2133406,0.36541048,train
TX002380,AC00443,0.49811238,0.42155752,train
TX002317,AC00443,0.28938827,0.40994635,train
TX001424,AC00443,0.63262385,0.6407165,val
TX000320,AC00444,0.15150525,0.24461512,train
TX001097,AC00444,0.36917076,0.43328103,val
TX000833,AC00444,0.22174919,0.38962322,train
TX000843,AC00444,0.24533372,0.36663428,train
TX002223,AC00445,0.41351363,0.5011209,train
TX001155,AC00445,0.389694,0.4470268,val
TX000280,AC00445,0.16761155,0.30266133,train
TX000082,AC00445,0.1411881,0.27914548,train
TX000314,AC00445,0.20384283,0.34807408,train
TX002168,AC00446,0.11284706,0.22405429,train
TX000937,AC00446,0.35025945,0.45139956,train
TX002300,AC00446,0.34304792,0.34786606,train
TX002036,AC00446,0.2713965,0.38703138,train
TX001684,AC00446,0.2835321,0.41771424,train
TX000649,AC00447,0.13205193,0.21553305,train
TX001356,AC00447,0.12701721,0.25628033,val
TX001583,AC00447,0.18402174,0.31320632,train
TX001375,AC00447,0.33511907,0.45978248,train
TX002344,AC00448,0.2003005,0.2891062,val
TX002167,AC00448,0.16719826,0.30961934,val
TX001887,AC00448,0.24521747,0.38063788,train
TX000884,AC00448,0.29801908,0.43984756,train
TX001080,AC00448,0.26632494,0.4201906,train
TX000262,AC00448,0.24424507,0.38481906,train
TX002226,AC00448,0.31214657,0.4141514,train
TX001956,AC00449,0.09848937,0.21569163,val
TX002088,AC00449,0.19126017,0.35264885,train
TX000591,AC00449,0.25813577,0.37746164,train
TX001500,AC00449,0.2344792,0.38286984,val
TX001687,AC00449,0.39206517,0.4150169,train
TX002387,AC00450,0.12542982,0.22760202,val
TX000499,AC00450,0.41486996,0.42122066,train
TX000863,AC00450,0.12956166,0.2684094,train
TX001114,AC00451,0.21320046,0.3252705,train
TX001724,AC00451,0.23264894,0.36589912,train
TX001791,AC00451,0.31959867,0.414025,train
TX001892,AC00451,0.118898146,0.26059914,train
TX000285,AC00451,0.17941415,0.30721134,val
TX002109,AC00452,0.21895897,0.34021947,train
TX000205,AC00452,0.14570887,0.24498281,train
TX002382,AC00452,0.17691103,0.32489455,train
TX000436,AC00452,0.18537782,0.31770143,train
TX001315,AC00452,0.24365632,0.33981812,train
TX000820,AC00452,0.2194903,0.3715368,val
TX002403,AC00452,0.29786596,0.45724162,train
TX000911,AC00453,0.15766156,0.31167594,train
TX002018,AC00453,0.28172442,0.38863716,val
TX000209,AC00453,0.32021406,0.4178254,train
TX000979,AC00453,0.20381118,0.3485524,val
TX001568,AC00453,0.22650862,0.3732279,val
TX001327,AC00453,0.31620154,0.39832073,train
TX000024,AC00453,0.3495224,0.43380284,val
TX000099,AC00453,0.35609025,0.4723556,train
TX002287,AC00453,0.19225867,0.30644748,train
TX000627,AC00454,0.3768744,0.45653692,train
TX000830,AC00454,0.16707706,0.30184516,train
TX001810,AC00454,0.32041046,0.4171215,train
TX000275,AC00454,0.5891791,0.49423283,train
TX000750,AC00455,0.4111236,0.5116323,train
TX000274,AC00455,0.2852614,0.36679906,train
TX001348,AC00455,0.22241692,0.3765119,train
TX000002,AC00455,0.18912978,0.3391468,train
TX001434,AC00455,0.19089682,0.3182755,train
TX001127,AC00455,0.18553257,0.32296398,train
TX001615,AC00455,0.25771853,0.3637103,train
TX001063,AC00456,0.18634634,0.2855101,val
TX000935,AC00456,2.0156443,1.0263914,train
TX001180,AC00456,0.49485174,0.55226344,train
TX000058,AC00456,0.3331903,0.44171885,train
TX000548,AC00456,0.42028388,0.432791,train
TX002001,AC00456,0.29708388,0.44089508,val
TX001909,AC00456,0.22610506,0.37237602,val
TX000386,AC00456,0.30670047,0.42977333,train
TX001100,AC00456,0.21671051,0.35847858,train
TX002347,AC00456,0.29297122,0.41488147,train
TX001660,AC00456,0.62384176,0.6148258,val
TX002148,AC00457,0.16158332,0.3103289,train
TX002361,AC00457,0.18650267,0.33147755,train
TX000733,AC00457,0.30050364,0.41097102,train
TX000656,AC00458,0.12782308,0.2613568,train
TX001067,AC00458,0.33961275,0.37880486,train
TX002172,AC00458,0.09320828,0.22106478,train
TX001671,AC00458,0.17203353,0.33453876,train
TX001826,AC00458,0.45749933,0.4746344,val
TX001653,AC00458,0.37373215,0.46255782,train
TX001002,AC00458,0.28848067,0.38740647,train
TX000012,AC00459,0.15718727,0.32059246,train
TX002416,AC00459,0.23912208,0.3808612,train
TX000945,AC00459,0.27534094,0.4160458,val
TX001163,AC00459,0.277593,0.39588073,train
TX000358,AC00459,0.25144905,0.3801347,train
TX001661,AC00459,0.2477486,0.3400006,train
TX001529,AC00459,0.17374653,0.32092252,train
TX001253,AC00460,0.1956217,0.3396265,train
TX000570,AC00460,0.24326572,0.33473733,train
TX001452,AC00460,0.3642932,0.40671358,val
TX000068,AC00460,0.30581102,0.35690638,train
TX001460,AC00460,0.6087574,0.645788,train
