TransactionID,AccountID,score_isolation_forest,score_lof,score_ocsvm,score_elliptic_envelope,score_dbscan,score_hdbscan,score_kmeans,score_gmm,score_autoencoder,score_vae,score_lstm_ae,lstm_ae_applicable,hybrid_vote_count,flag_isolation_forest,flag_lof,flag_ocsvm,flag_elliptic_envelope,flag_dbscan,flag_hdbscan,flag_kmeans,flag_gmm,flag_autoencoder,flag_vae,flag_lstm_ae,flag_hybrid_ensemble
TX002144,AC00402,-0.1001245194093919,-0.2159834518976682,-2.0801001707648163,-98.61147996801364,0.0,0.2074759813184099,1.850035148198641,-8.577493035722659,0.22496356,0.2443521,0.23682276904582977,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002145,AC00077,-0.0419711431533674,0.0280077359045163,0.0001328475447932,-78.95828908525816,0.0,0.483391824870122,3.3381168295223214,1.6198237175570036,0.6824076,0.8150564,0.8497472405433655,1,2,0,1,1,0,0,1,1,0,1,1,0,1
TX002146,AC00116,-0.0704500605518965,-0.1864102369355051,-1.5600499823441298,-79.43708144442215,0.0,0.3391528431457143,2.28938192181411,-4.394197586280967,0.41360557,0.35338175,0.3733077347278595,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002147,AC00145,-0.0519104271899164,-0.186576810600304,-1.7472752317677471,-91.93460065158952,0.0,0.314641165652898,2.216539177842925,-5.09371428411556,0.25247565,0.4726014,0.4386536180973053,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002148,AC00457,-0.0883318123489728,-0.2396226089443311,-2.728128362644237,-97.59331179211952,0.0,0.1734003412170188,2.01019901770119,-5.468250855603407,0.19039528,0.2498154,0.22968710958957672,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002149,AC00021,-0.0442066565999648,-0.1232270079028414,-1.3979246286234277,-91.8178860203737,0.0,0.3732025390335626,2.6818033525882234,-1.959311379511635,0.4232003,0.4279256,0.4025763273239136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002150,AC00110,-0.0230089020113259,0.0322116411141977,-1.9560059941449424,-67.53270005888626,0.0,0.476337418901904,2.795292682139076,-1.6077927716530422,0.4456899,0.5354993,0.4457572400569916,1,1,0,1,0,0,0,1,0,0,0,0,0,0
TX002151,AC00284,-0.0872173829075516,-0.1675407367976535,-1.2814097122481618,-93.0409749515262,0.0,0.2608096116949966,2.397109445358968,-6.019259226208281,0.29224196,0.34491348,0.3841882050037384,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002152,AC00012,-0.0341695770416449,-0.2377744493318372,-1.857506551116068,-51.46354127801119,0.0,0.0051844473112622,2.3637824837764305,-2.489114652860765,0.151211,0.15662421,0.2780858278274536,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002153,AC00065,-0.0943137100962081,-0.2465581136822956,-3.787062111381105,-98.42372157563815,2.9802322387695312e-08,0.1170528362015548,1.7006513456167882,-9.503081372777988,0.13776511,0.14617147,0.1506616771221161,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002154,AC00439,-0.0864641270115214,-0.2505366566442895,-3.060340172276537,-99.19965592748598,0.0,0.1797759526484278,1.7673075525375064,-14.76475256119055,0.25129744,0.26043376,0.3332170248031616,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002155,AC00157,-0.059611468479704,-0.1220616293804781,-1.2854063046474389,-91.71034412618444,0.0,0.3629257978423908,2.692181569349249,-9.420454951449676,0.4073696,0.44939348,0.797480046749115,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002156,AC00013,-0.0683934574380564,-0.2063275160117383,-1.8427942042922776,-88.2779946392838,0.0,0.3379690508238611,2.6057261123932727,-11.707274782876413,0.4045254,0.4124286,0.47102344036102295,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002157,AC00355,-0.0380559209704414,-0.1650342901777672,-1.1936910866167247,-91.27577568763226,0.0,0.2996170379362906,2.4041583849982007,-9.155291654325495,0.35040966,0.45702103,0.35775431990623474,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002158,AC00155,-0.1062063975431962,-0.2529709690804806,-3.981860072732231,-98.97031021487334,0.0,0.1664215444697729,1.7321186210210238,-9.328027673351375,0.15521722,0.18662807,0.17209917306900024,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002159,AC00105,-0.0400192111406687,0.0268816188497322,-0.2439919608662917,-87.2497737065437,5.960464477539064e-08,0.4654277053920334,2.675617502047804,-1.7673523953962584,0.29485193,0.7836889,0.7859445214271545,1,1,0,1,0,0,0,1,0,0,0,1,0,0
TX002160,AC00216,0.0042731945836802,-0.2309314700736162,-0.2423988064162383,29.87687431409317,0.0,0.4932333518198085,2.626684480379548,8.788873699341604,0.23568231,0.26872987,2.3269622325897217,1,1,1,0,0,1,0,1,0,1,0,0,1,0
TX002161,AC00297,-0.0816738888021205,-0.2365944564758921,-2.479344004863777,-96.8560565669988,0.0,0.0989445241674432,1.994809882911082,-7.711686757405471,0.253539,0.24848408,0.14970645308494568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002162,AC00139,0.0050689583656982,-0.1456348715858275,0.8930596877363826,41.28228645514487,3.296711158481805,0.5796639957083345,3.40247686418897,8.612020417056922,0.4588967,0.49958098,2.5971856117248535,1,1,1,0,1,1,1,1,1,1,0,0,1,0
TX002163,AC00205,-0.1105798341771336,-0.2370217287796971,-3.782756034389691,-94.57653246534164,0.0,0.1772669101617106,1.7366538150638935,-8.630489408089323,0.16787632,0.21092969,0.21057505905628204,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002164,AC00148,-0.0674057735918408,-0.232055078244618,-3.77480949987006,-96.78201735630414,4.214684851089404e-08,0.1113168526531102,2.198283552635048,-3.106148776831387,0.2075162,0.17773713,0.19922451674938202,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002165,AC00064,-0.09818895814021,-0.2335372059292859,-2.9746293538715447,-98.27293159136563,0.0,0.1371323120128584,1.712709202446987,-12.73659152525845,0.21914673,0.2634108,0.21178510785102844,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002166,AC00344,-0.1246204993271988,-0.203824628188211,-3.230444200642565,-95.85943822007228,2.9802322387695312e-08,0.225742531972602,2.031611610769969,-6.674655684734653,0.22712387,0.24326171,0.21148104965686798,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002167,AC00448,-0.1022999965372684,-0.2509492211769846,-4.13294509636891,-94.68392632259932,0.0,0.1408125471345339,1.5112893068335538,-8.600714187290679,0.11317919,0.12696187,0.17364807426929474,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002168,AC00446,-0.0942941063557612,-0.2328448153284015,-4.088768800208482,-101.2186955757294,0.0,0.1129803068819865,1.8535238816894588,-14.768641949923024,0.1844677,0.18224011,0.1919526308774948,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002169,AC00460,-0.0043527001513997,0.0105178500374554,0.0003876292859104,-84.85171127515062,5.960464477539064e-08,0.4351853027354799,2.9391031639655782,-5.594315084502172,0.6992201,0.7194604,0.4822772741317749,1,2,0,1,1,0,0,0,0,0,1,1,0,1
TX002170,AC00020,-0.125030949081729,-0.2311755102654451,-2.1383383395808897,-98.55713411538667,0.0,0.2105501656174878,1.7858826436092496,-8.326785151742582,0.24825512,0.26983318,0.23847895860671997,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002171,AC00202,-0.0304257601494332,-0.1899033677405266,-1.703682400267792,-92.0274650403855,0.0,0.2665270714078678,2.485769149748956,-9.993306454686108,0.3547536,0.4090835,1.8868145942687988,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TX002172,AC00458,-0.0722901546684463,-0.2479793091165528,-3.4406792208946597,-100.37120539490483,4.214684851089404e-08,0.0339926744737721,1.4067868497656228,-13.717800632091748,0.18545844,0.19298996,0.21430808305740356,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002173,AC00139,-0.0726319259211553,-0.0677099512031891,-1.7144204183523,-92.37310073403742,4.214684851089404e-08,0.3417495996499623,2.420592118316009,-6.929705074833913,0.32358143,0.3824054,0.37070968747138977,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002174,AC00210,-0.0882833247792163,-0.2505987246063048,-4.055523649833604,-101.36076024500076,4.214684851089404e-08,0.0546788607098938,1.6647548779335568,-14.400083020107331,0.1931056,0.183927,0.16512107849121094,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002175,AC00399,-0.0502552974448584,-0.2299356960366818,-2.68164066044588,-96.60753236017788,0.0,0.201074172534161,1.8654605397319524,-8.236018149585606,0.31374198,0.3177811,0.3066548705101013,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002176,AC00267,-0.0956236046202906,-0.2165948856973065,-3.369172824876478,-100.67768669067542,0.0,0.0720335915500306,2.043792320037357,-9.021889408914271,0.21242292,0.21764562,0.1130937859416008,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002177,AC00414,-0.0612788217678313,-0.1964795133903729,-2.2519288557521597,-96.12070532365505,0.0,0.2577631657877473,2.4207783315701,-13.866792891174804,0.32886425,0.3880955,0.32419002056121826,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002178,AC00272,-0.0990234350484668,-0.2496447287793006,-3.2763908718457038,-100.9522181254964,0.0,0.0987109757477814,1.4614219521690683,-14.714400140878658,0.22358897,0.2179473,0.2076120376586914,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002179,AC00220,-0.1332230785340345,-0.2498391283647281,-4.340591907982559,-100.00392640166989,0.0,0.1225700584092553,1.3292051673230092,-10.222886629590064,0.11758273,0.13203773,0.15379935503005981,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002180,AC00276,-0.0815254727818154,-0.1506395784034782,-1.8262283284304788,-96.1377687162607,0.0,0.2761449775767763,2.351501294321165,-6.7760978269136345,0.260167,0.35282075,0.33878257870674133,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002181,AC00084,-0.0628355543819786,-0.1206861918306205,-1.5212272216853977,-92.61124493086076,0.0,0.3628081842835294,2.494740000457885,-8.502842979898471,0.47478813,0.49044535,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002182,AC00189,-0.0800879350694513,-0.2408760927951595,-2.9719822639325217,-98.66233193572629,0.0,0.0549468772875359,1.69761449054446,-16.093523549801482,0.30131254,0.32866305,0.2823074758052826,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002183,AC00209,-0.0777227130896225,-0.1757149852899158,-2.2031624242727057,-91.4113410924954,0.0,0.2784119928601032,2.073104681117692,-12.302447143846178,0.25815114,0.29063913,0.2432231903076172,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002184,AC00324,-0.0620395778626849,-0.1625022414158317,-2.247470290372747,-95.47773759854338,0.0,0.1932656298081325,2.185361248182576,-12.098371228547348,0.30586737,0.31384027,0.3256914019584656,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002185,AC00159,-0.0746443673481523,-0.2333940478649314,-3.165597733131409,-97.62105161371942,0.0,0.0654311558669384,1.7632265415760366,-8.417100637576054,0.1842305,0.19468488,0.22645170986652374,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002186,AC00497,-0.1051064821588687,-0.1774272604259454,-0.8954785547532254,-95.207755162796,0.0,0.2118059547735894,2.388759357078595,-6.572582220524533,0.30298787,0.37984303,0.40493044257164,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002187,AC00257,-0.0921458910319083,-0.1718760729337851,-1.4730487048784058,-89.27121780083765,0.0,0.3106442298899458,2.473345388872803,-4.812252744025599,0.33006018,0.38562307,0.21276940405368805,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002188,AC00353,-0.1149476649063727,-0.2247252592978956,-3.2750371205286326,-98.74116933043727,0.0,0.1763036665822491,1.8203006190752309,-9.25835556413864,0.16990349,0.26899904,0.27938112616539,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002189,AC00115,-0.0405374211331304,-0.0850921505216644,-1.409962051697284,-85.87747348435477,0.0,0.412247876889143,2.5197738260130813,-8.043430964981942,0.5577214,0.558214,0.5107204914093018,1,1,0,0,0,0,0,0,0,0,1,0,0,0
TX002190,AC00478,-0.0961882019671798,-0.2441041618329649,-3.903652008837127,-100.71681541619824,0.0,0.0546788607098938,1.5397346336434805,-14.081819450036452,0.16269244,0.20855239,0.19399577379226685,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002191,AC00497,-0.1089166981605608,-0.2518586848339935,-3.377830972809277,-101.35358723380358,2.9802322387695312e-08,0.1198421187796669,1.6692549979304785,-14.492125543933502,0.15971063,0.16604517,0.20223917067050934,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002192,AC00131,0.0846462588822465,0.2944281993765274,2.9237686793006743,915.7797008371762,7.490269335361775,0.6514642560454511,10.500107498107493,10.523232119914576,0.3891194,0.22968656,9.362387657165527,1,2,1,1,1,1,1,1,1,1,0,0,1,1
TX002193,AC00059,-0.0347608510960323,-0.1514996175023348,-3.076676379723813,-92.69273228013569,0.0,0.2657625159259409,2.2690283962915454,0.871894222556179,0.25368297,0.28340504,0.2466181069612503,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002194,AC00101,-0.0446192412041186,-0.1317345760197787,-1.2664665812146731,-87.47234860705535,0.0,0.3597473596088533,2.6022135564993647,-4.790427378516047,0.396191,0.41120064,0.4072943925857544,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002195,AC00418,-0.0425026216409625,-0.2537266780380836,-2.4796410717747728,-71.5209234617513,0.0,0.2896483145302852,1.6226881685885952,-1.4350264164241102,0.12686945,0.17463833,0.15444806218147278,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002196,AC00384,-0.0982959904298026,-0.2315235604685379,-3.047062536479488,-100.40338765846955,0.0,0.1480603243085186,2.229940876767795,-13.592358544762805,0.2425162,0.18911918,0.21319182217121124,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002197,AC00496,-0.0864608338300313,-0.2188717363701056,-2.058779445056648,-98.48277992770235,0.0,0.225621424479386,1.9377158069212703,-7.061898670086343,0.248726,0.26808134,0.25593870878219604,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002198,AC00145,-0.1129460086556881,-0.2415395696785255,-2.608954740898068,-95.53963845049188,0.0,0.1536760782661791,2.108767955345193,-8.095707123557018,0.26630723,0.23979041,0.2517070770263672,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002199,AC00131,-0.135463173196166,-0.2287062317228738,-2.935073641174152,-98.5168631388481,0.0,0.2067833621322113,1.7096087994708222,-8.529748390177438,0.20568068,0.29364648,0.20868176221847534,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002200,AC00224,-0.0524502314674193,-0.2189086396613564,-0.7379938038125546,57.378966945316606,0.0,0.4740965605341024,2.0659910981210183,-11.334581969564407,0.24821694,0.26271006,,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TX002201,AC00219,-0.0855925914534692,-0.2078180068125896,-3.6287932399689735,-100.3171238308467,4.214684851089404e-08,0.2265633670572561,2.046811407173681,-8.3828514541934,0.22489841,0.22596598,0.13448363542556763,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002202,AC00385,0.0029647112779365,-0.0789882346448287,0.1983295520962835,3.5382385136212378,2.535016845812109,0.5375182434964727,2.942469753690792,3.14746147353432,0.41363966,0.4559812,0.4630163908004761,1,1,1,0,1,1,0,1,0,0,0,0,0,0
TX002203,AC00133,-0.0755712236724288,-0.0991957497248459,-0.4804511718892357,-91.47175542693618,0.0,0.3208699457219712,2.7791188286896578,-5.0723574196056616,0.39118782,0.42952022,0.45897728204727173,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002204,AC00056,-0.0949306986000318,-0.2123505773223295,-2.9641546764079267,-97.91713267080586,0.0,0.2604112552462173,2.086374390585509,-12.56565315910229,0.21682532,0.2761646,0.2565711438655853,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002205,AC00358,-0.0849329839524126,-0.1564163599561634,-1.052935829388697,-93.8839263614878,5.960464477539064e-08,0.2895537984085251,2.4115757481386915,-5.915535595111988,0.3604133,0.45005977,0.44872400164604187,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002206,AC00419,-0.100675123812354,-0.2440514257363677,-2.623385027645454,-98.33628538799354,0.0,0.0656966598358913,1.7610238835948824,-8.383455349522087,0.19360964,0.22169304,0.1835297793149948,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002207,AC00464,-0.0923646918197576,-0.2192386352343804,-2.177282529856421,-98.79030100501194,0.0,0.0685634583896977,2.1491545719686997,-7.655013775061697,0.25805062,0.26439014,0.34261152148246765,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002208,AC00430,-0.0724605625374326,-0.178822436534038,-2.744073500726869,-91.08292231356,0.0,0.2062334635831046,2.0780034060367494,-6.401408442848022,0.3010232,0.33419305,0.3177797496318817,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002209,AC00071,-0.0785379458720904,-0.1712346898632033,-1.824705470957105,-94.13813359045976,0.0,0.2519093953803346,2.6578762046607984,-0.2070562669155475,0.29261526,0.44701147,0.6467361450195312,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002210,AC00404,-0.0810030251475874,-0.2094678050151897,-2.888175788497745,-98.53406086182184,0.0,0.2595280048070588,1.907332018883968,-14.459416785936137,0.29705483,0.2675623,0.2578846514225006,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002211,AC00349,-0.0517644743672215,-0.1339821686070594,-0.906693218433424,-87.91163449536579,0.0,0.3507660445485378,2.3345121262119783,-4.7219927882044965,0.3490751,0.4048643,0.47632837295532227,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002212,AC00235,-0.045379238519184,0.0231748659566199,-0.0366641189449881,-83.82512435258843,0.0,0.4851376626268147,3.0688359897183286,1.2249308040119191,0.5991567,0.68301606,0.6662788987159729,1,2,0,1,0,0,0,1,0,0,1,1,0,1
TX002213,AC00228,-0.0665048401758398,-0.1651729731240483,-2.0956351860140403,-89.33830524021991,4.214684851089404e-08,0.3114636590555815,2.198574356101153,-6.573011603262015,0.2951416,0.34558848,0.29738909006118774,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002214,AC00024,-0.10181914656718,-0.2344101512603063,-4.401269661932541,-94.86548935413047,0.0,0.1389668444130612,1.733508925671485,-7.477576702223946,0.16422397,0.18515365,0.21692685782909393,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002215,AC00330,-0.060123754115841,-0.252320731124354,-3.101342477351653,-98.7305203434269,0.0,0.1248848092012882,1.5584362392750737,-12.401284233172742,0.20027563,0.22996023,0.19662165641784668,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002216,AC00290,-0.0081741594315993,-0.0627911458767995,-1.264969164495045,-71.90598929000095,0.0,0.4301685786842135,2.6107006918857376,2.620168007193219,0.59636223,0.5206132,0.4942415654659271,1,1,0,0,0,0,0,0,0,0,1,0,0,0
TX002217,AC00042,-0.09762145059161,-0.2282071175795292,-3.128208417781738,-97.4878795617401,0.0,0.2377595996026217,1.8992603644028987,-15.24295494439901,0.19962576,0.37748915,0.35226473212242126,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002218,AC00203,-0.0340263006158194,-0.1686587415579237,-2.0124399191981377,-95.04425064202154,0.0,0.2925270867098388,2.1084086923234127,-11.021164227330011,0.3596454,0.37711832,0.39223945140838623,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002219,AC00248,-0.0711799992812017,-0.2040593943721813,-1.4351151733425267,-70.78411433262193,0.0,0.3470187834650758,2.369006189551324,-11.187492753653538,0.24842787,0.2695092,0.41047564148902893,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002220,AC00140,-0.1425830541977183,-0.257599828336024,-3.502222715813054,-101.4441389312846,4.214684851089404e-08,0.1166645609168915,1.694914467291622,-10.28610327016642,0.10383866,0.2100727,0.19500663876533508,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002221,AC00095,-0.0648977787374875,-0.1385646914733558,-1.9855127674674309,-87.47125394446695,0.0,0.3620907014766047,2.046784810274678,-4.805782108852518,0.3227942,0.4012738,0.5168259143829346,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002222,AC00225,0.002174384931269,-0.1033755851083479,0.2002157639190258,289.27045154750834,2.534109907945163,0.535070261655416,4.749242242956046,-7.974592622418625,0.26583692,0.2512551,7.480947017669678,1,1,1,0,1,1,0,1,1,0,0,0,1,0
TX002223,AC00445,-0.0253291271257156,-0.217056342934766,-1.0887573322664368,-33.899045637107605,8.429369702178808e-08,0.3445306870761928,2.766083156762806,-12.513263258217616,0.21123794,0.23479125,0.3530920743942261,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002224,AC00385,-0.1058532740183183,-0.2270702986517121,-4.011254342895957,-99.86252702358183,4.214684851089404e-08,0.1977589581353517,1.672198632043527,-13.511572802533196,0.1975798,0.24751544,0.28720927238464355,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002225,AC00143,-0.121451661296821,-0.2461627373146097,-3.00385595856302,-101.1070870351978,0.0,0.0,1.5732936273943323,-8.783540033281945,0.18260852,0.18911491,0.21225407719612122,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002226,AC00448,-0.0519881056536436,-0.0326833679675009,-1.15178738585238,-88.51632087177444,0.0,0.4201744271335832,2.6542422448072767,-3.6854721275908338,0.3928243,0.42912674,0.4202973246574402,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002227,AC00273,-0.0554706631809295,-0.1738231293194063,-2.341388710197287,-86.83199908432734,0.0,0.3629487700394174,2.1103073569734137,-4.879800910444047,0.18602051,0.4149837,0.4478735327720642,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002228,AC00291,-0.0229975645131368,-0.1809641075329693,-2.6405627126036797,-77.15023776844349,0.0,0.2839960817831666,2.05463746846645,-4.705968141121091,0.2969555,0.30178994,0.3081616759300232,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002229,AC00337,-0.1295090991346745,-0.2567835824879143,-4.06961197678467,-99.27649168858817,0.0,0.053011620929,1.419439868180385,-9.4268911652557,0.11940367,0.20080706,0.16018496453762054,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002230,AC00332,-0.0871952453333998,-0.2093643511552894,-2.377182037440796,-95.19146003464002,0.0,0.231694320485894,2.187006393691564,-13.961601942093854,0.29215813,0.2642976,0.2431841492652893,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002231,AC00040,-0.0896841928440638,-0.183122584424572,-1.1151758572389945,-92.47585574270636,0.0,0.2830743850236125,2.3581220987678577,-5.4803367940290935,0.2821732,0.36779377,0.3552699685096741,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002232,AC00089,-0.0771443253596637,-0.2118793940398948,-1.4277658830072992,-89.36627240034049,0.0,0.289111696712281,2.18712132131624,-5.039401780503645,0.22587088,0.41885516,0.5753151774406433,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002233,AC00231,-0.135420874014654,-0.2753374563005202,-4.071232009341784,-102.88491604751016,0.0,0.06945552009705,1.3738788689690085,-10.196216602967086,0.10049471,0.1367653,0.12185123562812805,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002234,AC00277,-0.0720354247821562,-0.1149162495306157,-1.263796351729913,-74.11734324565847,0.0,0.4120982450292678,2.6729209562181877,2.2959596363294885,0.46249473,0.5364907,0.4962949752807617,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002235,AC00465,-0.0759587399864887,-0.1173469223245908,-1.9719181071113328,-92.6391325155206,0.0,0.408917614516683,2.8327139500065712,-10.28122568840835,0.62001884,0.5107423,0.547424852848053,1,1,0,0,0,0,0,0,0,0,1,0,0,0
TX002236,AC00205,-0.0772577825348535,-0.2309991950615111,-3.806807118859012,-97.4873732485165,4.214684851089404e-08,0.1972783924133458,1.8160678784264264,-14.366817804198009,0.19470817,0.15456443,0.18342556059360504,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002237,AC00036,-0.0420983307195135,-0.1862621290520854,-2.78284367974437,-97.8655450969513,5.960464477539064e-08,0.2710410136602293,2.2698731083644854,-12.202342607241516,0.24002732,0.29177582,0.28993168473243713,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002238,AC00227,-0.096823142779739,-0.1986957037709633,-1.490749326166985,-92.24912594479927,4.214684851089404e-08,0.264401941775136,2.1829404722398578,-6.571372023099665,0.25805193,0.4641941,0.39461764693260193,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002239,AC00251,-0.0664187769510459,-0.108769289552782,-0.569677729963475,-84.82605600416578,0.0,0.4122380518548281,2.518283915994719,-2.771155160516593,0.3658478,0.6374743,0.5779743194580078,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TX002240,AC00298,-0.083618279656278,-0.135018001856026,-1.3497294087977112,-97.39029719108314,0.0,0.1975382429352343,2.3429928793597306,-11.16863479838945,0.3294494,0.46495104,0.423093318939209,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002241,AC00315,-0.1047382101651859,-0.2349149895682427,-3.9761353630603766,-100.25614054228888,0.0,0.2025812117057092,1.8978008229541197,-8.485511259149831,0.18694194,0.25531104,0.24504831433296204,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002242,AC00292,-0.1030305787805579,-0.1916796624272445,-0.9954761876646128,-96.05317041716276,0.0,0.2318935624179663,2.205352278170248,-7.040615642614159,0.27753913,0.3805271,0.3902086019515991,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002243,AC00252,-0.0240506433086389,-0.068416343165069,-1.025305956557582,-70.1188217591999,0.0,0.4286745880990068,2.8462108165639965,12.296020552935516,0.33187795,0.38700762,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TX002244,AC00400,-0.0296358839503091,-0.1219460238892569,-1.4048485433545528,-89.88265953990239,0.0,0.4191570092056018,2.9447569332248857,-9.887996497308604,0.6283952,0.559119,0.5779663920402527,1,1,0,0,0,0,0,0,0,0,1,0,0,0
TX002245,AC00384,-0.1013281672937151,-0.1743536826648981,-0.9971623819832552,-92.520782304932,0.0,0.2585715216785482,2.1694096852095366,-6.534545265325151,0.3127942,0.40700763,0.4921482801437378,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002246,AC00329,-0.078642525451536,-0.1437124593461187,-3.4928774311467423,-82.1505111174624,4.214684851089404e-08,0.3565673267032876,2.316837031120931,1.044939969298674,0.40656173,0.30594572,0.21098047494888306,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002247,AC00033,-0.1057148890339751,-0.2421815056823447,-3.1663268497066666,-99.95901018360549,0.0,0.1720626247943563,1.8404623664538176,-8.667919373698284,0.2078645,0.2180816,0.21123480796813965,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002248,AC00003,-0.1192154043369048,-0.2263923835261365,-3.4356495010779584,-89.97179047242196,0.0,0.2028680874240998,2.035395324768821,-5.5859722178680205,0.22702946,0.18284579,0.20489205420017242,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002249,AC00429,-0.0957493845631673,-0.2044328306223217,-1.8686407351589065,-96.68487444799464,4.214684851089404e-08,0.2272062604245697,2.349221388482569,-7.685188634609394,0.26889932,0.34575236,0.2723700702190399,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TX002250,AC00488,-0.0446595487258896,-0.2137442184453077,-3.0168653285920604,-98.14606435040017,4.214684851089404e-08,0.1984339742320118,1.823371470697266,-12.388690559935275,0.21682586,0.26703665,0.2806483805179596,1,0,0,0,0,0,0,0,0,0,0,0,0,0
